Date,Region,Latitude,Longitude,Temperature (°C),Rainfall (mm)
2022-02-06,Muchinga,-10.9,32.15,26.69,7.96
2022-02-06,Central,-14.0,28.0,23.36,40.32
2022-02-06,North-Western,-13.1833,24.8167,22.27,45.21
2022-02-07,Lusaka,-15.4167,28.2833,25.84,45.2
2022-02-07,Copperbelt,-12.83,28.2116,27.35,7.18
2022-02-07,Eastern,-13.7894,32.6073,23.33,7.04
2022-02-07,Southern,-16.5833,27.8333,26.2,5.4
2022-02-07,Western,-14.5,23.25,26.54,26.64
2022-02-07,Northern,-10.9167,30.0833,25.06,46.73
2022-02-07,Luapula,-10.83,29.72,27.72,13.8
2022-02-07,Muchinga,-10.9,32.15,25.34,16.47
2022-02-07,Central,-14.0,28.0,23.21,49.08
2022-02-07,North-Western,-13.1833,24.8167,26.3,7.27
2022-02-08,Lusaka,-15.4167,28.2833,26.45,47.63
2022-02-08,Copperbelt,-12.83,28.2116,22.38,26.67
2022-02-08,Eastern,-13.7894,32.6073,25.85,20.22
2022-02-08,Southern,-16.5833,27.8333,25.1,44.09
2022-02-08,Western,-14.5,23.25,25.06,14.04
2022-02-08,Northern,-10.9167,30.0833,27.96,21.69
2022-02-08,Luapula,-10.83,29.72,27.63,39.76
2022-02-08,Muchinga,-10.9,32.15,23.81,29.34
2022-02-08,Central,-14.0,28.0,24.07,15.84
2022-02-08,North-Western,-13.1833,24.8167,23.84,5.71
2022-02-09,Lusaka,-15.4167,28.2833,25.06,41.75
2022-02-09,Copperbelt,-12.83,28.2116,23.15,15.85
2022-02-09,Eastern,-13.7894,32.6073,24.43,14.27
2022-02-09,Southern,-16.5833,27.8333,26.91,43.41
2022-02-09,Western,-14.5,23.25,24.02,16.88
2022-02-09,Northern,-10.9167,30.0833,26.77,48.61
2022-02-09,Luapula,-10.83,29.72,24.08,13.7
2022-02-09,Muchinga,-10.9,32.15,26.36,47.11
2022-02-09,Central,-14.0,28.0,23.66,10.12
2022-02-09,North-Western,-13.1833,24.8167,24.88,11.65
2022-02-10,Lusaka,-15.4167,28.2833,22.41,25.73
2022-02-10,Copperbelt,-12.83,28.2116,23.95,24.77
2022-02-10,Eastern,-13.7894,32.6073,25.69,22.18
2022-02-10,Southern,-16.5833,27.8333,26.58,24.53
2022-02-10,Western,-14.5,23.25,22.35,43.93
2022-02-10,Northern,-10.9167,30.0833,27.63,19.92
2022-02-10,Luapula,-10.83,29.72,24.44,27.19
2022-02-10,Muchinga,-10.9,32.15,23.69,47.97
2022-02-10,Central,-14.0,28.0,27.35,15.6
2022-02-10,North-Western,-13.1833,24.8167,23.63,47.88
2022-02-11,Lusaka,-15.4167,28.2833,23.1,38.79
2022-02-11,Copperbelt,-12.83,28.2116,25.63,36.68
2022-02-11,Eastern,-13.7894,32.6073,24.03,19.68
2022-02-11,Southern,-16.5833,27.8333,23.6,15.16
2022-02-11,Western,-14.5,23.25,26.54,29.64
2022-02-11,Northern,-10.9167,30.0833,27.83,42.23
2022-02-11,Luapula,-10.83,29.72,24.47,40.4
2022-02-11,Muchinga,-10.9,32.15,28.23,40.47
2022-02-11,Central,-14.0,28.0,22.69,30.21
2022-02-11,North-Western,-13.1833,24.8167,22.96,11.56
2022-02-12,Lusaka,-15.4167,28.2833,24.9,39.56
2022-02-12,Copperbelt,-12.83,28.2116,25.74,6.25
2022-02-12,Eastern,-13.7894,32.6073,24.82,36.77
2022-02-12,Southern,-16.5833,27.8333,25.18,31.24
2022-02-12,Western,-14.5,23.25,27.17,6.32
2022-02-12,Northern,-10.9167,30.0833,25.33,6.77
2022-02-12,Luapula,-10.83,29.72,26.18,17.98
2022-02-12,Muchinga,-10.9,32.15,26.36,10.95
2022-02-12,Central,-14.0,28.0,23.45,17.92
2022-02-12,North-Western,-13.1833,24.8167,25.09,13.86
2022-02-13,Lusaka,-15.4167,28.2833,23.12,40.77
2022-02-13,Copperbelt,-12.83,28.2116,22.95,49.39
2022-02-13,Eastern,-13.7894,32.6073,23.14,32.71
2022-02-13,Southern,-16.5833,27.8333,25.81,24.38
2022-02-13,Western,-14.5,23.25,24.61,10.75
2022-02-13,Northern,-10.9167,30.0833,24.42,24.59
2022-02-13,Luapula,-10.83,29.72,26.69,28.27
2022-02-13,Muchinga,-10.9,32.15,27.59,28.85
2022-02-13,Central,-14.0,28.0,22.75,15.1
2022-02-13,North-Western,-13.1833,24.8167,23.97,44.9
2022-02-14,Lusaka,-15.4167,28.2833,27.76,15.93
2022-02-14,Copperbelt,-12.83,28.2116,24.47,36.41
2022-02-14,Eastern,-13.7894,32.6073,23.93,35.76
2022-02-14,Southern,-16.5833,27.8333,26.53,6.82
2022-02-14,Western,-14.5,23.25,25.01,30.38
2022-02-14,Northern,-10.9167,30.0833,27.24,10.4
2022-02-14,Luapula,-10.83,29.72,23.98,5.21
2022-02-14,Muchinga,-10.9,32.15,26.73,40.41
2022-02-14,Central,-14.0,28.0,22.79,7.9
2022-02-14,North-Western,-13.1833,24.8167,23.53,36.78
2022-02-15,Lusaka,-15.4167,28.2833,25.04,7.96
2022-02-15,Copperbelt,-12.83,28.2116,27.08,15.91
2022-02-15,Eastern,-13.7894,32.6073,24.69,35.49
2022-02-15,Southern,-16.5833,27.8333,23.9,40.44
2022-02-15,Western,-14.5,23.25,28.42,26.11
2022-02-15,Northern,-10.9167,30.0833,28.14,45.33
2022-02-15,Luapula,-10.83,29.72,27.87,9.53
2022-02-15,Muchinga,-10.9,32.15,27.78,42.25
2022-02-15,Central,-14.0,28.0,26.72,32.75
2022-02-15,North-Western,-13.1833,24.8167,26.17,35.8
2022-02-16,Lusaka,-15.4167,28.2833,27.77,38.03
2022-02-16,Copperbelt,-12.83,28.2116,22.8,41.2
2022-02-16,Eastern,-13.7894,32.6073,24.26,31.85
2022-02-16,Southern,-16.5833,27.8333,23.71,30.54
2022-02-16,Western,-14.5,23.25,27.45,21.17
2022-02-16,Northern,-10.9167,30.0833,23.37,22.65
2022-02-16,Luapula,-10.83,29.72,26.04,31.77
2022-02-16,Muchinga,-10.9,32.15,24.2,5.68
2022-02-16,Central,-14.0,28.0,28.02,9.96
2022-02-16,North-Western,-13.1833,24.8167,24.96,35.11
2022-02-17,Lusaka,-15.4167,28.2833,27.34,14.71
2022-02-17,Copperbelt,-12.83,28.2116,24.15,44.65
2022-02-17,Eastern,-13.7894,32.6073,23.69,43.51
2022-02-17,Southern,-16.5833,27.8333,27.56,39.02
2022-02-17,Western,-14.5,23.25,28.34,36.47
2022-02-17,Northern,-10.9167,30.0833,26.4,25.12
2022-02-17,Luapula,-10.83,29.72,28.43,30.71
2022-02-17,Muchinga,-10.9,32.15,26.47,33.98
2022-02-17,Central,-14.0,28.0,27.57,40.42
2022-02-17,North-Western,-13.1833,24.8167,27.68,15.54
2022-02-18,Lusaka,-15.4167,28.2833,25.93,13.49
2022-02-18,Copperbelt,-12.83,28.2116,23.61,33.88
2022-02-18,Eastern,-13.7894,32.6073,27.25,49.48
2022-02-18,Southern,-16.5833,27.8333,25.56,7.21
2022-02-18,Western,-14.5,23.25,23.63,7.93
2022-02-18,Northern,-10.9167,30.0833,26.76,10.99
2022-02-18,Luapula,-10.83,29.72,24.55,38.88
2022-02-18,Muchinga,-10.9,32.15,24.48,28.41
2022-02-18,Central,-14.0,28.0,27.71,12.79
2022-02-18,North-Western,-13.1833,24.8167,27.48,35.3
2022-02-19,Lusaka,-15.4167,28.2833,22.94,31.48
2022-02-19,Copperbelt,-12.83,28.2116,23.94,15.75
2022-02-19,Eastern,-13.7894,32.6073,27.98,30.79
2022-02-19,Southern,-16.5833,27.8333,22.86,23.83
2022-02-19,Western,-14.5,23.25,24.01,29.15
2022-02-19,Northern,-10.9167,30.0833,25.54,36.18
2022-02-19,Luapula,-10.83,29.72,23.86,23.0
2022-02-19,Muchinga,-10.9,32.15,26.05,14.73
2022-02-19,Central,-14.0,28.0,27.81,8.28
2022-02-19,North-Western,-13.1833,24.8167,24.25,20.19
2022-02-20,Lusaka,-15.4167,28.2833,28.46,44.1
2022-02-20,Copperbelt,-12.83,28.2116,26.98,15.15
2022-02-20,Eastern,-13.7894,32.6073,28.56,35.06
2022-02-20,Southern,-16.5833,27.8333,23.44,38.67
2022-02-20,Western,-14.5,23.25,25.85,31.62
2022-02-20,Northern,-10.9167,30.0833,26.44,30.01
2022-02-20,Luapula,-10.83,29.72,25.28,47.18
2022-02-20,Muchinga,-10.9,32.15,26.95,12.24
2022-02-20,Central,-14.0,28.0,23.33,37.45
2022-02-20,North-Western,-13.1833,24.8167,25.65,34.38
2022-02-21,Lusaka,-15.4167,28.2833,24.62,26.87
2022-02-21,Copperbelt,-12.83,28.2116,25.47,10.53
2022-02-21,Eastern,-13.7894,32.6073,26.73,19.12
2022-02-21,Southern,-16.5833,27.8333,23.12,38.21
2022-02-21,Western,-14.5,23.25,26.57,15.68
2022-02-21,Northern,-10.9167,30.0833,27.76,35.04
2022-02-21,Luapula,-10.83,29.72,27.89,38.37
2022-02-21,Muchinga,-10.9,32.15,24.41,6.06
2022-02-21,Central,-14.0,28.0,27.16,44.33
2022-02-21,North-Western,-13.1833,24.8167,27.36,31.48
2022-02-22,Lusaka,-15.4167,28.2833,25.0,5.88
2022-02-22,Copperbelt,-12.83,28.2116,24.56,32.2
2022-02-22,Eastern,-13.7894,32.6073,27.97,35.57
2022-02-22,Southern,-16.5833,27.8333,27.09,27.18
2022-02-22,Western,-14.5,23.25,27.16,23.73
2022-02-22,Northern,-10.9167,30.0833,25.57,36.57
2022-02-22,Luapula,-10.83,29.72,28.23,21.12
2022-02-22,Muchinga,-10.9,32.15,25.25,36.75
2022-02-22,Central,-14.0,28.0,23.49,16.26
2022-02-22,North-Western,-13.1833,24.8167,25.61,46.95
2022-02-23,Lusaka,-15.4167,28.2833,24.07,27.62
2022-02-23,Copperbelt,-12.83,28.2116,28.77,17.31
2022-02-23,Eastern,-13.7894,32.6073,24.73,41.87
2022-02-23,Southern,-16.5833,27.8333,26.22,32.04
2022-02-23,Western,-14.5,23.25,23.27,48.01
2022-02-23,Northern,-10.9167,30.0833,27.07,19.0
2022-02-23,Luapula,-10.83,29.72,26.33,42.91
2022-02-23,Muchinga,-10.9,32.15,24.7,22.44
2022-02-23,Central,-14.0,28.0,28.84,17.89
2022-02-23,North-Western,-13.1833,24.8167,25.02,18.63
2022-02-24,Lusaka,-15.4167,28.2833,27.88,7.64
2022-02-24,Copperbelt,-12.83,28.2116,25.66,40.73
2022-02-24,Eastern,-13.7894,32.6073,25.71,9.21
2022-02-24,Southern,-16.5833,27.8333,24.93,15.06
2022-02-24,Western,-14.5,23.25,26.01,11.99
2022-02-24,Northern,-10.9167,30.0833,26.0,36.03
2022-02-24,Luapula,-10.83,29.72,27.38,12.84
2022-02-24,Muchinga,-10.9,32.15,28.12,39.32
2022-02-24,Central,-14.0,28.0,25.93,18.56
2022-02-24,North-Western,-13.1833,24.8167,25.8,36.61
2022-02-25,Lusaka,-15.4167,28.2833,25.3,48.47
2022-02-25,Copperbelt,-12.83,28.2116,24.71,8.46
2022-02-25,Eastern,-13.7894,32.6073,24.59,34.64
2022-02-25,Southern,-16.5833,27.8333,24.16,15.11
2022-02-25,Western,-14.5,23.25,23.98,23.22
2022-02-25,Northern,-10.9167,30.0833,27.04,16.74
2022-02-25,Luapula,-10.83,29.72,26.5,32.69
2022-02-25,Muchinga,-10.9,32.15,24.24,45.9
2022-02-25,Central,-14.0,28.0,23.29,32.71
2022-02-25,North-Western,-13.1833,24.8167,28.31,26.06
2022-02-26,Lusaka,-15.4167,28.2833,25.65,15.56
2022-02-26,Copperbelt,-12.83,28.2116,27.24,22.63
2022-02-26,Eastern,-13.7894,32.6073,28.99,47.44
2022-02-26,Southern,-16.5833,27.8333,23.28,8.01
2022-02-26,Western,-14.5,23.25,27.85,6.44
2022-02-26,Northern,-10.9167,30.0833,28.35,29.02
2022-02-26,Luapula,-10.83,29.72,23.38,35.52
2022-02-26,Muchinga,-10.9,32.15,28.88,47.67
2022-02-26,Central,-14.0,28.0,23.4,36.06
2022-02-26,North-Western,-13.1833,24.8167,26.18,23.76
2022-02-27,Lusaka,-15.4167,28.2833,27.55,11.96
2022-02-27,Copperbelt,-12.83,28.2116,23.63,21.0
2022-02-27,Eastern,-13.7894,32.6073,25.43,25.0
2022-02-27,Southern,-16.5833,27.8333,27.75,5.57
2022-02-27,Western,-14.5,23.25,27.37,21.37
2022-02-27,Northern,-10.9167,30.0833,28.11,42.35
2022-02-27,Luapula,-10.83,29.72,24.35,22.22
2022-02-27,Muchinga,-10.9,32.15,24.77,24.37
2022-02-27,Central,-14.0,28.0,28.27,32.59
2022-02-27,North-Western,-13.1833,24.8167,29.13,40.53
2022-02-28,Lusaka,-15.4167,28.2833,28.75,49.15
2022-02-28,Copperbelt,-12.83,28.2116,23.67,12.89
2022-02-28,Eastern,-13.7894,32.6073,24.1,48.94
2022-02-28,Southern,-16.5833,27.8333,24.03,27.26
2022-02-28,Western,-14.5,23.25,29.2,15.26
2022-02-28,Northern,-10.9167,30.0833,27.38,34.25
2022-02-28,Luapula,-10.83,29.72,25.43,31.79
2022-02-28,Muchinga,-10.9,32.15,24.82,44.01
2022-02-28,Central,-14.0,28.0,24.84,39.51
2022-02-28,North-Western,-13.1833,24.8167,26.91,46.98
2022-03-01,Lusaka,-15.4167,28.2833,28.32,47.67
2022-03-01,Copperbelt,-12.83,28.2116,23.58,10.9
2022-03-01,Eastern,-13.7894,32.6073,23.65,28.33
2022-03-01,Southern,-16.5833,27.8333,27.29,16.17
2022-03-01,Western,-14.5,23.25,25.44,8.97
2022-03-01,Northern,-10.9167,30.0833,25.5,15.89
2022-03-01,Luapula,-10.83,29.72,28.3,9.21
2022-03-01,Muchinga,-10.9,32.15,25.22,36.12
2022-03-01,Central,-14.0,28.0,28.64,18.75
2022-03-01,North-Western,-13.1833,24.8167,23.92,37.34
2022-03-02,Lusaka,-15.4167,28.2833,27.16,36.35
2022-03-02,Copperbelt,-12.83,28.2116,28.41,18.76
2022-03-02,Eastern,-13.7894,32.6073,24.74,41.31
2022-03-02,Southern,-16.5833,27.8333,23.82,48.68
2022-03-02,Western,-14.5,23.25,29.04,35.58
2022-03-02,Northern,-10.9167,30.0833,28.83,39.77
2022-03-02,Luapula,-10.83,29.72,26.3,36.42
2022-03-02,Muchinga,-10.9,32.15,24.01,43.15
2022-03-02,Central,-14.0,28.0,29.32,10.76
2022-03-02,North-Western,-13.1833,24.8167,29.19,28.07
2022-03-03,Lusaka,-15.4167,28.2833,24.57,9.21
2022-03-03,Copperbelt,-12.83,28.2116,28.12,48.2
2022-03-03,Eastern,-13.7894,32.6073,24.06,22.84
2022-03-03,Southern,-16.5833,27.8333,24.89,44.69
2022-03-03,Western,-14.5,23.25,27.04,13.91
2022-03-03,Northern,-10.9167,30.0833,24.92,45.35
2022-03-03,Luapula,-10.83,29.72,29.05,44.55
2022-03-03,Muchinga,-10.9,32.15,27.45,27.33
2022-03-03,Central,-14.0,28.0,25.49,23.69
2022-03-03,North-Western,-13.1833,24.8167,24.1,36.39
2022-03-04,Lusaka,-15.4167,28.2833,25.81,32.9
2022-03-04,Copperbelt,-12.83,28.2116,24.42,32.5
2022-03-04,Eastern,-13.7894,32.6073,28.48,15.26
2022-03-04,Southern,-16.5833,27.8333,25.53,27.43
2022-03-04,Western,-14.5,23.25,23.76,13.7
2022-03-04,Northern,-10.9167,30.0833,28.8,46.87
2022-03-04,Luapula,-10.83,29.72,25.51,27.56
2022-03-04,Muchinga,-10.9,32.15,24.11,39.47
2022-03-04,Central,-14.0,28.0,26.97,9.89
2022-03-04,North-Western,-13.1833,24.8167,29.05,26.41
2022-03-05,Lusaka,-15.4167,28.2833,29.01,8.94
2022-03-05,Copperbelt,-12.83,28.2116,25.9,34.08
2022-03-05,Eastern,-13.7894,32.6073,23.98,34.06
2022-03-05,Southern,-16.5833,27.8333,25.44,16.42
2022-03-05,Western,-14.5,23.25,25.55,11.96
2022-03-05,Northern,-10.9167,30.0833,24.85,48.9
2022-03-05,Luapula,-10.83,29.72,26.17,45.48
2022-03-05,Muchinga,-10.9,32.15,24.24,47.45
2022-03-05,Central,-14.0,28.0,25.36,5.33
2022-03-05,North-Western,-13.1833,24.8167,27.9,7.4
2022-03-06,Lusaka,-15.4167,28.2833,27.06,39.4
2022-03-06,Copperbelt,-12.83,28.2116,26.17,42.32
2022-03-06,Eastern,-13.7894,32.6073,26.35,20.94
2022-03-06,Southern,-16.5833,27.8333,28.68,36.83
2022-03-06,Western,-14.5,23.25,26.58,17.75
2022-03-06,Northern,-10.9167,30.0833,27.08,31.03
2022-03-06,Luapula,-10.83,29.72,27.3,45.46
2022-03-06,Muchinga,-10.9,32.15,26.34,38.38
2022-03-06,Central,-14.0,28.0,27.77,44.24
2022-03-06,North-Western,-13.1833,24.8167,28.96,35.05
2022-03-07,Lusaka,-15.4167,28.2833,28.12,27.85
2022-03-07,Copperbelt,-12.83,28.2116,29.23,42.13
2022-03-07,Eastern,-13.7894,32.6073,28.69,25.26
2022-03-07,Southern,-16.5833,27.8333,27.07,41.34
2022-03-07,Western,-14.5,23.25,28.22,27.31
2022-03-07,Northern,-10.9167,30.0833,25.05,24.25
2022-03-07,Luapula,-10.83,29.72,25.88,36.71
2022-03-07,Muchinga,-10.9,32.15,26.66,43.94
2022-03-07,Central,-14.0,28.0,23.6,34.7
2022-03-07,North-Western,-13.1833,24.8167,25.05,20.19
2022-03-08,Lusaka,-15.4167,28.2833,27.42,12.55
2022-03-08,Copperbelt,-12.83,28.2116,23.93,44.49
2022-03-08,Eastern,-13.7894,32.6073,26.96,43.4
2022-03-08,Southern,-16.5833,27.8333,26.91,31.45
2022-03-08,Western,-14.5,23.25,26.76,8.55
2022-03-08,Northern,-10.9167,30.0833,29.42,26.25
2022-03-08,Luapula,-10.83,29.72,24.28,39.87
2022-03-08,Muchinga,-10.9,32.15,28.03,18.03
2022-03-08,Central,-14.0,28.0,24.73,34.36
2022-03-08,North-Western,-13.1833,24.8167,26.96,13.45
2022-03-09,Lusaka,-15.4167,28.2833,26.33,39.71
2022-03-09,Copperbelt,-12.83,28.2116,26.5,43.49
2022-03-09,Eastern,-13.7894,32.6073,29.32,26.2
2022-03-09,Southern,-16.5833,27.8333,23.68,19.06
2022-03-09,Western,-14.5,23.25,27.78,24.59
2022-03-09,Northern,-10.9167,30.0833,24.92,17.59
2022-03-09,Luapula,-10.83,29.72,24.62,8.94
2022-03-09,Muchinga,-10.9,32.15,28.66,30.06
2022-03-09,Central,-14.0,28.0,27.6,19.34
2022-03-09,North-Western,-13.1833,24.8167,27.8,8.25
2022-03-10,Lusaka,-15.4167,28.2833,29.47,29.19
2022-03-10,Copperbelt,-12.83,28.2116,23.97,13.32
2022-03-10,Eastern,-13.7894,32.6073,28.15,6.08
2022-03-10,Southern,-16.5833,27.8333,28.93,20.06
2022-03-10,Western,-14.5,23.25,24.3,46.34
2022-03-10,Northern,-10.9167,30.0833,25.46,29.68
2022-03-10,Luapula,-10.83,29.72,23.89,35.36
2022-03-10,Muchinga,-10.9,32.15,28.21,33.86
2022-03-10,Central,-14.0,28.0,29.42,22.51
2022-03-10,North-Western,-13.1833,24.8167,24.04,27.93
2022-03-11,Lusaka,-15.4167,28.2833,26.38,25.49
2022-03-11,Copperbelt,-12.83,28.2116,23.99,21.24
2022-03-11,Eastern,-13.7894,32.6073,24.4,6.33
2022-03-11,Southern,-16.5833,27.8333,24.39,49.11
2022-03-11,Western,-14.5,23.25,28.65,14.6
2022-03-11,Northern,-10.9167,30.0833,24.61,49.54
2022-03-11,Luapula,-10.83,29.72,26.39,24.15
2022-03-11,Muchinga,-10.9,32.15,28.11,23.36
2022-03-11,Central,-14.0,28.0,28.35,49.01
2022-03-11,North-Western,-13.1833,24.8167,29.03,44.15
2022-03-12,Lusaka,-15.4167,28.2833,29.56,36.62
2022-03-12,Copperbelt,-12.83,28.2116,25.64,39.02
2022-03-12,Eastern,-13.7894,32.6073,23.98,29.87
2022-03-12,Southern,-16.5833,27.8333,26.24,9.01
2022-03-12,Western,-14.5,23.25,27.69,8.46
2022-03-12,Northern,-10.9167,30.0833,25.19,27.91
2022-03-12,Luapula,-10.83,29.72,23.94,41.72
2022-03-12,Muchinga,-10.9,32.15,28.35,44.55
2022-03-12,Central,-14.0,28.0,28.49,25.77
2022-03-12,North-Western,-13.1833,24.8167,28.34,35.0
2022-03-13,Lusaka,-15.4167,28.2833,26.38,21.47
2022-03-13,Copperbelt,-12.83,28.2116,24.3,27.79
2022-03-13,Eastern,-13.7894,32.6073,26.04,19.23
2022-03-13,Southern,-16.5833,27.8333,28.89,13.79
2022-03-13,Western,-14.5,23.25,23.77,15.28
2022-03-13,Northern,-10.9167,30.0833,25.15,37.29
2022-03-13,Luapula,-10.83,29.72,25.13,21.45
2022-03-13,Muchinga,-10.9,32.15,28.2,44.99
2022-03-13,Central,-14.0,28.0,28.7,39.43
2022-03-13,North-Western,-13.1833,24.8167,25.7,20.98
2022-03-14,Lusaka,-15.4167,28.2833,24.49,25.07
2022-03-14,Copperbelt,-12.83,28.2116,24.27,12.95
2022-03-14,Eastern,-13.7894,32.6073,24.08,17.51
2022-03-14,Southern,-16.5833,27.8333,26.45,11.9
2022-03-14,Western,-14.5,23.25,25.2,42.37
2022-03-14,Northern,-10.9167,30.0833,29.41,42.5
2022-03-14,Luapula,-10.83,29.72,27.16,46.32
2022-03-14,Muchinga,-10.9,32.15,26.02,34.66
2022-03-14,Central,-14.0,28.0,27.97,13.62
2022-03-14,North-Western,-13.1833,24.8167,27.55,14.62
2022-03-15,Lusaka,-15.4167,28.2833,28.11,43.2
2022-03-15,Copperbelt,-12.83,28.2116,29.08,41.24
2022-03-15,Eastern,-13.7894,32.6073,26.34,19.49
2022-03-15,Southern,-16.5833,27.8333,25.75,42.02
2022-03-15,Western,-14.5,23.25,27.87,37.23
2022-03-15,Northern,-10.9167,30.0833,25.43,30.42
2022-03-15,Luapula,-10.83,29.72,26.31,21.08
2022-03-15,Muchinga,-10.9,32.15,28.45,33.05
2022-03-15,Central,-14.0,28.0,24.97,30.05
2022-03-15,North-Western,-13.1833,24.8167,26.44,46.27
2022-03-16,Lusaka,-15.4167,28.2833,25.95,41.08
2022-03-16,Copperbelt,-12.83,28.2116,25.41,45.57
2022-03-16,Eastern,-13.7894,32.6073,29.02,16.62
2022-03-16,Southern,-16.5833,27.8333,25.18,38.61
2022-03-16,Western,-14.5,23.25,26.98,40.43
2022-03-16,Northern,-10.9167,30.0833,28.98,29.29
2022-03-16,Luapula,-10.83,29.72,28.76,20.32
2022-03-16,Muchinga,-10.9,32.15,26.18,10.1
2022-03-16,Central,-14.0,28.0,25.4,39.81
2022-03-16,North-Western,-13.1833,24.8167,24.18,5.7
2022-03-17,Lusaka,-15.4167,28.2833,28.9,21.11
2022-03-17,Copperbelt,-12.83,28.2116,26.85,22.0
2022-03-17,Eastern,-13.7894,32.6073,24.06,27.77
2022-03-17,Southern,-16.5833,27.8333,28.48,44.98
2022-03-17,Western,-14.5,23.25,28.43,27.86
2022-03-17,Northern,-10.9167,30.0833,26.34,39.14
2022-03-17,Luapula,-10.83,29.72,27.24,16.24
2022-03-17,Muchinga,-10.9,32.15,27.26,5.22
2022-03-17,Central,-14.0,28.0,28.71,33.3
2022-03-17,North-Western,-13.1833,24.8167,27.06,48.33
2022-03-18,Lusaka,-15.4167,28.2833,27.65,37.42
2022-03-18,Copperbelt,-12.83,28.2116,27.42,21.26
2022-03-18,Eastern,-13.7894,32.6073,26.56,22.43
2022-03-18,Southern,-16.5833,27.8333,26.29,34.54
2022-03-18,Western,-14.5,23.25,25.39,14.96
2022-03-18,Northern,-10.9167,30.0833,24.19,18.33
2022-03-18,Luapula,-10.83,29.72,27.56,32.87
2022-03-18,Muchinga,-10.9,32.15,24.45,43.8
2022-03-18,Central,-14.0,28.0,27.81,42.0
2022-03-18,North-Western,-13.1833,24.8167,28.94,41.29
2022-03-19,Lusaka,-15.4167,28.2833,26.53,12.29
2022-03-19,Copperbelt,-12.83,28.2116,27.36,31.07
2022-03-19,Eastern,-13.7894,32.6073,28.62,27.26
2022-03-19,Southern,-16.5833,27.8333,28.93,39.95
2022-03-19,Western,-14.5,23.25,29.24,7.95
2022-03-19,Northern,-10.9167,30.0833,27.82,17.08
2022-03-19,Luapula,-10.83,29.72,27.95,25.16
2022-03-19,Muchinga,-10.9,32.15,25.63,6.16
2022-03-19,Central,-14.0,28.0,25.16,39.24
2022-03-19,North-Western,-13.1833,24.8167,27.44,11.52
2022-03-20,Lusaka,-15.4167,28.2833,27.55,16.15
2022-03-20,Copperbelt,-12.83,28.2116,24.27,9.76
2022-03-20,Eastern,-13.7894,32.6073,28.85,46.5
2022-03-20,Southern,-16.5833,27.8333,24.69,42.12
2022-03-20,Western,-14.5,23.25,27.02,42.44
2022-03-20,Northern,-10.9167,30.0833,25.11,14.42
2022-03-20,Luapula,-10.83,29.72,29.71,48.61
2022-03-20,Muchinga,-10.9,32.15,25.7,25.28
2022-03-20,Central,-14.0,28.0,27.95,44.4
2022-03-20,North-Western,-13.1833,24.8167,26.48,34.1
2022-03-21,Lusaka,-15.4167,28.2833,27.7,11.24
2022-03-21,Copperbelt,-12.83,28.2116,24.72,18.93
2022-03-21,Eastern,-13.7894,32.6073,26.12,16.32
2022-03-21,Southern,-16.5833,27.8333,25.48,7.93
2022-03-21,Western,-14.5,23.25,28.15,7.39
2022-03-21,Northern,-10.9167,30.0833,24.78,15.21
2022-03-21,Luapula,-10.83,29.72,26.01,44.07
2022-03-21,Muchinga,-10.9,32.15,29.2,42.97
2022-03-21,Central,-14.0,28.0,26.89,46.73
2022-03-21,North-Western,-13.1833,24.8167,24.47,37.09
2022-03-22,Lusaka,-15.4167,28.2833,29.4,26.74
2022-03-22,Copperbelt,-12.83,28.2116,24.06,5.86
2022-03-22,Eastern,-13.7894,32.6073,25.35,23.58
2022-03-22,Southern,-16.5833,27.8333,28.52,41.9
2022-03-22,Western,-14.5,23.25,28.16,29.81
2022-03-22,Northern,-10.9167,30.0833,24.88,22.91
2022-03-22,Luapula,-10.83,29.72,27.29,29.37
2022-03-22,Muchinga,-10.9,32.15,25.35,6.34
2022-03-22,Central,-14.0,28.0,27.17,44.14
2022-03-22,North-Western,-13.1833,24.8167,25.05,27.17
2022-03-23,Lusaka,-15.4167,28.2833,27.13,49.29
2022-03-23,Copperbelt,-12.83,28.2116,27.72,49.67
2022-03-23,Eastern,-13.7894,32.6073,25.4,21.79
2022-03-23,Southern,-16.5833,27.8333,25.09,28.55
2022-03-23,Western,-14.5,23.25,25.12,34.33
2022-03-23,Northern,-10.9167,30.0833,27.9,14.07
2022-03-23,Luapula,-10.83,29.72,28.7,9.05
2022-03-23,Muchinga,-10.9,32.15,27.72,40.72
2022-03-23,Central,-14.0,28.0,24.88,40.46
2022-03-23,North-Western,-13.1833,24.8167,28.46,22.95
2022-03-24,Lusaka,-15.4167,28.2833,29.52,26.96
2022-03-24,Copperbelt,-12.83,28.2116,25.33,16.96
2022-03-24,Eastern,-13.7894,32.6073,28.97,11.79
2022-03-24,Southern,-16.5833,27.8333,27.87,13.95
2022-03-24,Western,-14.5,23.25,29.4,49.62
2022-03-24,Northern,-10.9167,30.0833,25.95,28.37
2022-03-24,Luapula,-10.83,29.72,29.81,7.99
2022-03-24,Muchinga,-10.9,32.15,28.73,18.68
2022-03-24,Central,-14.0,28.0,25.22,28.87
2022-03-24,North-Western,-13.1833,24.8167,27.92,12.42
2022-03-25,Lusaka,-15.4167,28.2833,29.96,5.48
2022-03-25,Copperbelt,-12.83,28.2116,27.39,9.71
2022-03-25,Eastern,-13.7894,32.6073,26.6,19.35
